PlantCode,GenID,bus,FuelType,Pg,Pmax,Pmin,Qg,Qmax,Qmin,Lat,Lon
59798,W4172,8600,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7.0,33.792694,-118.252407
59868,GEN01,2314,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.819,-118.432
59872,UCD1,7649,Solar Photovoltaic,11.8070658,16.8079826,0,0,10.2,-7.0,38.55,-121.75
59878,GEN01,2264,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.0199,-118.2879
59879,GEN01,2314,Solar Photovoltaic,137.234434,195.360475,0,0,10.2,-7.0,34.862,-118.38
59900,C3CA,2402,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.15042,-119.58542
59915,ORCA,8766,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.876847,-120.667608
59916,12307,1016,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.03527,-117.5341
59942,ML1,478,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.6608,-118.0836
59948,BF111,259,Solar Photovoltaic,1.27153016,1.81009044,0,0,10.2,-7.0,35.317551,-118.989894
59961,WABSB,407,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.73206,-118.313573
59962,NLR,407,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.719538,-118.31301
59963,CADRC,407,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.720499,-118.30046
59964,ELVSC,407,Solar Photovoltaic,36.3294333,51.7168696,0,0,10.2,-7.0,34.730263,-118.30425
59976,ASTR1,2314,Solar Photovoltaic,90.8235832,129.292174,0,0,10.2,-7.0,34.844226,-118.458466
59977,ASTR2,2314,Solar Photovoltaic,68.1176874,96.9691305,0,0,10.2,-7.0,34.836649,-118.480204
59978,ECA22,155,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,39.69898,-122.175583
59979,GEN1,1505,Solar Photovoltaic,17.438128,24.8240974,0,0,10.2,-7.0,38.019671,-121.86506
60007,MORLS,276,Solar Photovoltaic,13.6235375,19.3938261,0,0,10.2,-7.0,35.731362,-119.818712
60026,PV1,456,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,34.600231,-117.94751
60032,RCHTR,2283,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.097728,-117.544529
60033,GEN01,1178,Solar Photovoltaic,118.070658,168.079826,0,0,10.2,-7.0,35.615573,-120.404352
60034,GEN01,1178,Solar Photovoltaic,136.235375,193.938261,0,0,10.2,-7.0,35.615573,-120.404352
60035,RPU1,781,Solar Photovoltaic,6.63012157,9.4383287,0,0,10.2,-7.0,33.97819,-117.38514
60039,FTRS,1384,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,37.379919,-121.130661
60043,GEN01,1506,Solar Photovoltaic,36.3294333,51.7168696,0,0,10.2,-7.0,34.901,-119.596
60049,GE,1625,Onshore Wind Turbine,37.3275131,85.9,0,0,23.8842105,-22.5631579,37.713311,-121.640353
60060,SDIA2,1521,Solar Photovoltaic,1.90729525,2.71513565,0,0,10.2,-7.0,32.729238,-117.207718
60060,SDIAA,1521,Solar Photovoltaic,0.544941499,0.775753044,0,0,10.2,-7.0,32.729238,-117.207718
60060,SDIAB,1521,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,32.729238,-117.207718
60077,AVCA,317,Solar Photovoltaic,14.3501261,20.4281635,0,0,10.2,-7.0,35.996324,-120.15146
60078,DU1CA,8865,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.856278,-119.068414
60079,DU2CA,8865,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.844167,-119.068069
60080,DU3CA,8865,Solar Photovoltaic,13.6235375,19.3938261,0,0,10.2,-7.0,35.845378,-119.056992
60081,DU4CA,8865,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,35.850403,-119.026992
60085,PV1,503,Solar Photovoltaic,3.36047258,4.78381044,0,0,10.2,-7.0,34.748894,-117.973571
60086,PV1,478,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,34.66072,-118.081152
60091,GEN01,2314,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.824206,-118.438547
60092,BLCK4,8185,Solar Photovoltaic,30.1534296,42.9250018,0,0,10.2,-7.0,33.68,-114.73
60092,BLCK5,8185,Solar Photovoltaic,30.7891947,43.830047,0,0,10.2,-7.0,33.68,-114.73
60092,BLCK6,8185,Solar Photovoltaic,29.0635466,41.3734957,0,0,10.2,-7.0,33.68,-114.73
60092,BLCK7,8185,Solar Photovoltaic,29.1543702,41.5027879,0,0,10.2,-7.0,33.68,-114.73
60093,BLCK1,8185,Solar Photovoltaic,35.1487267,50.0360713,0,0,10.2,-7.0,33.68,-114.742
60093,BLCK2,8185,Solar Photovoltaic,32.9689607,46.9330592,0,0,10.2,-7.0,33.68,-114.742
60093,BLCK3,8185,Solar Photovoltaic,31.6066069,44.9936766,0,0,10.2,-7.0,33.68,-114.742
60142,LEPV1,322,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.257938,-119.798139
60151,BLDGF,385,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7.0,33.914356,-118.050189
60153,BLDGG,385,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,33.912917,-118.050561
60154,BLDG1,385,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,33.912917,-118.041944
60182,DULLE,1998,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,34.030119,-117.517753
60183,FSPRI,385,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,33.892614,-118.037564
60185,SOLV1,8340,Solar Photovoltaic,77.2000457,109.898348,0,0,10.2,-7.0,34.655694,-118.298166
60186,DSR1,8340,Solar Photovoltaic,45.4117916,64.646087,0,0,10.2,-7.0,34.655556,-118.280722
60187,DSR2,8340,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,34.686944,-118.311722
60193,GEN1,1623,Solar Photovoltaic,2.99717824,4.26664174,0,0,10.2,-7.0,37.691,-121.717
60231,PV1,8589,Solar Photovoltaic,4.08706124,5.81814783,0,0,10.2,-7.0,33.211095,-117.299593
60233,PV2,471,Solar Photovoltaic,168.114452,239.319814,0,0,10.2,-7.0,34.825267,-118.524989
60237,MSF2,1712,Solar Photovoltaic,27.247075,38.7876522,0,0,10.2,-7.0,33.162056,-115.531694
60242,SKI10,235,Solar Photovoltaic,9.08235832,12.9292174,0,0,10.2,-7.0,35.126111,-119.243361
60255,1,452,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,34.108618,-117.782246
60255,2,452,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,34.108618,-117.782246
60277,CASTR,241,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,35.211044,-119.387258
60279,ABSR,8340,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.694839,-118.28769
60280,SUMSL,407,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.714703,-118.311006
60281,CADRB,407,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,34.705549,-118.301417
60310,GEN01,407,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.71647,-118.2821
60311,GEN01,407,Solar Photovoltaic,10.3538885,14.7393078,0,0,10.2,-7.0,34.71412,-118.2739
60315,MSF3,1712,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,33.154761,-115.544918
60324,GEN01,2314,Solar Photovoltaic,97.9986462,139.506256,0,0,10.2,-7.0,34.826697,-118.335211
60336,MSF1,1712,Solar Photovoltaic,45.4117916,64.646087,0,0,10.2,-7.0,33.176627,-115.572788
60386,PV1,471,Solar Photovoltaic,18.3463638,26.1170191,0,0,10.2,-7.0,34.821453,-118.497406
60412,MUN,209,Solar Photovoltaic,3.63294333,5.17168696,0,0,10.2,-7.0,36.2647,-117.9955
60428,PV1,2126,Solar Photovoltaic,1.99811883,2.84442783,0,0,10.2,-7.0,37.92,-122.344
60450,PVCR,318,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,36.102307,-119.566516
60474,BSHRB,8340,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.678305,-118.302649
60475,BSHRC,8340,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.681338,-118.314087
60481,BSHRA,8340,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.667817,-118.298089
60491,SB3SF,1553,Solar Photovoltaic,81.7412249,116.362957,0,0,10.2,-7.0,35.171153,-118.001652
60509,PV1,1541,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,33.2503,-117.0226
60516,PV1,1084,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,33.2704,-117.0588
60558,PV1,8185,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,33.618678,-114.696182
60590,RS1,2314,Solar Photovoltaic,49.0447349,69.817774,0,0,10.2,-7.0,34.839012,-118.386843
60591,RS1,2314,Solar Photovoltaic,49.0447349,69.817774,0,0,10.2,-7.0,34.839012,-118.386843
60594,VYGR1,1682,Onshore Wind Turbine,56.9689985,131.1,0,0,23.8842105,-22.5631579,35.046061,-118.28273
60678,SJ1A,1969,Solar Photovoltaic,17.9830695,25.5998505,0,0,10.2,-7.0,36.527,-120.149
60678,SJ1B,1969,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,36.527,-120.149
60744,SESI2,8142,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,32.79411,-115.779317
60745,SESI1,8142,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,32.792038,-115.773448
60790,PV,1846,Solar Photovoltaic,2.7247073,3.87876522,0,0,10.2,-7.0,34.038433,-117.565802
60824,PV1,779,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,33.708661,-116.198885
60825,CNS1,775,Solar Photovoltaic,67.9360402,96.7105462,0,0,10.2,-7.0,33.540124,-115.974771
60844,PV1,2118,Solar Photovoltaic,3.45129616,4.91310261,0,0,10.2,-7.0,38.390756,-121.94777
60844,PV2,2118,Solar Photovoltaic,2.08894241,2.97372,0,0,10.2,-7.0,38.390756,-121.94777
60846,PV1,838,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,38.601354,-121.397929
60861,PV1,883,Solar Photovoltaic,2.45223675,3.4908887,0,0,10.2,-7.0,38.565,-121.343
60869,PB1,487,Solar Photovoltaic,8.6282404,12.2827565,0,0,10.2,-7.0,34.511889,-117.922819
60914,W5328,1703,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,33.766067,-118.284733
60975,WS532,8231,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.376889,-120.138472
60978,PV1,2030,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,33.87912,-117.8887
60979,PV1,2030,Solar Photovoltaic,1.72564808,2.45655131,0,0,10.2,-7.0,33.87912,-117.8887
60981,WS526,8231,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,36.381775,-120.134486
60984,PV1,1521,Solar Photovoltaic,1.72564808,2.45655131,0,0,10.2,-7.0,32.729444,-117.205083
60995,1,1061,Solar Photovoltaic,3.90541408,5.55956348,0,0,10.2,-7.0,33.018486,-116.860713
61006,SCAIR,945,Solar Photovoltaic,6.35765082,9.05045218,0,0,10.2,-7.0,38.690186,-121.586514
61013,MCES1,1601,Solar Photovoltaic,9.53647623,13.5756783,0,0,10.2,-7.0,37.945296,-122.377202
61066,WTG1,449,Onshore Wind Turbine,0.825637659,1.9,0,0,23.8842105,-22.5631579,34.691,-118.221
61115,MANT1,1146,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,37.84013,-121.216191
61116,DELA1,1418,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,35.761217,-119.344408
61117,BAKE1,240,Solar Photovoltaic,4.81364991,6.85248522,0,0,10.2,-7.0,35.324982,-118.981522
61118,BIND1,240,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,35.330032,-118.993119
61152,PV1,909,Solar Photovoltaic,4.72282632,6.72319305,0,0,10.2,-7.0,38.645961,-121.162623
61209,PV1,957,Solar Photovoltaic,3.17882541,4.52522609,0,0,10.2,-7.0,38.448604,-121.46369
61215,GBWXC,456,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,34.597,-117.931
61216,GBWXD,478,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,34.654976,-118.08215
61222,1,2305,Onshore Wind Turbine,19.9891223,46.0,0,0,23.8842105,-22.5631579,37.769189,-121.630163
61249,W5531,1703,Solar Photovoltaic,2.63388391,3.74947305,0,0,10.2,-7.0,33.766067,-118.288925
61250,USPS1,2068,Solar Photovoltaic,9.7181234,13.8342626,0,0,10.2,-7.0,33.977922,-118.2587
61264,ANTX2,407,Solar Photovoltaic,95.3647623,135.756783,0,0,10.2,-7.0,34.744977,-118.309153
61265,ADSR3,407,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.736859,-118.304071
61319,W4885,1703,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,33.727977,-118.280032
61339,GBWXB,491,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,34.688042,-117.989541
61348,W5691,1703,Solar Photovoltaic,2.08894241,2.97372,0,0,10.2,-7.0,33.764227,-118.288925
61349,W5694,1703,Solar Photovoltaic,1.99811883,2.84442783,0,0,10.2,-7.0,33.764227,-118.284733
61418,VAL1,207,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,33.04358,-115.62779
61419,OTP,456,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,34.615622,-117.936594
61420,MRCD1,603,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,36.989475,-120.878081
61421,MDRA1,576,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,37.056468,-120.167021
61442,WTG1,634,Onshore Wind Turbine,0.782183045,1.8,0,0,23.8842105,-22.5631579,36.464,-121.382
61443,WTG1,638,Onshore Wind Turbine,0.782183045,1.8,0,0,23.8842105,-22.5631579,36.504,-121.454
61444,WTG1,634,Onshore Wind Turbine,0.782183045,1.8,0,0,23.8842105,-22.5631579,36.474,-121.371
61445,PV1,471,Solar Photovoltaic,18.1647166,25.8584348,0,0,10.2,-7.0,34.832786,-118.563578
61463,VBERG,1835,Solar Photovoltaic,20.4353062,29.0907392,0,0,10.2,-7.0,34.749708,-120.509982
61582,VYGR2,1680,Onshore Wind Turbine,55.9260877,128.7,0,0,23.8842105,-22.5631579,35.073377,-118.268616
61583,VYGR3,1680,Onshore Wind Turbine,18.7723931,43.2,0,0,23.8842105,-22.5631579,35.060768,-118.264734
61584,VYGR4,1680,Onshore Wind Turbine,9.38619654,21.6,0,0,23.8842105,-22.5631579,35.077872,-118.2497
61593,W5791,1703,Solar Photovoltaic,1.6348245,2.32725913,0,0,10.2,-7.0,33.763012,-118.286558
61594,W5792,1703,Solar Photovoltaic,2.63388391,3.74947305,0,0,10.2,-7.0,33.762421,-118.288214
61607,CPOLY,1180,Solar Photovoltaic,4.08706124,5.81814783,0,0,10.2,-7.0,35.32,-120.691
61620,CORSP,1661,Solar Photovoltaic,4.54117916,6.4646087,0,0,10.2,-7.0,36.06502,-119.55756
61621,WASCO,1923,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,35.60053,-119.40366
61628,KILRO,7939,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,32.936137,-117.234157
61682,USG1,200,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,32.79278,-115.857336
61683,USG2,200,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,32.790403,-115.863214
61698,FOLSM,2356,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7.0,38.687,-121.16
61718,APLEX,347,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,34.189857,-118.451355
61750,WICA,204,Solar Photovoltaic,96.9087632,137.95475,0,0,10.2,-7.0,32.676,-115.619
61791,5001,7679,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.216841,-122.542866
61792,5002,1344,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.194599,-122.663388
61824,RPU2,1000,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,34.11193,-117.27326
61834,SCSP1,803,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,33.767061,-116.905874
61843,10276,1110,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,32.586536,-117.004884
61894,CR1,8573,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.624512,-119.673088
61894,CR2,8573,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,36.624512,-119.673088
61894,CR3,8573,Solar Photovoltaic,0.544941499,0.775753044,0,0,10.2,-7.0,36.624512,-119.673088
61894,CR4,8573,Solar Photovoltaic,0.27247075,0.387876522,0,0,10.2,-7.0,36.624512,-119.673088
61989,PV,577,Solar Photovoltaic,3.90541408,5.55956348,0,0,10.2,-7.0,36.916111,-119.97138
61993,GDCPV,1247,Solar Photovoltaic,1.27153016,1.81009044,0,0,10.2,-7.0,37.003832,-121.593567
62004,SPRWY,407,Solar Photovoltaic,90.8235832,129.292174,0,0,10.2,-7.0,34.723748,-118.280345
62016,UCRIV,2334,Solar Photovoltaic,3.63294333,5.17168696,0,0,10.2,-7.0,33.97036,-117.33099
62020,STANF,1194,Solar Photovoltaic,3.08800183,4.39593392,0,0,10.2,-7.0,37.43434,-122.16077
62028,CSULB,393,Solar Photovoltaic,4.08706124,5.81814783,0,0,10.2,-7.0,33.78104,-118.11357
62052,CIS1,8486,Solar Photovoltaic,27.247075,38.7876522,0,0,10.2,-7.0,33.191661,-115.433783
62056,LANC,503,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,34.743383,-117.972222
62077,PV1,2304,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,38.650627,-121.074115
62150,SOLAR,995,Solar Photovoltaic,3.63294333,5.17168696,0,0,10.2,-7.0,34.148139,-117.570404
62242,SBRC,1090,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7.0,32.63266,-117.07775
62246,TWSP,1885,Solar Photovoltaic,2.08894241,2.97372,0,0,10.2,-7.0,38.682746,-121.723451
62274,LHSSP,8355,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,35.364408,-119.127496
62275,FHSSP,1926,Solar Photovoltaic,1.27153016,1.81009044,0,0,10.2,-7.0,35.41824,-119.14888
62286,W7188,2080,Solar Photovoltaic,1.72564808,2.45655131,0,0,10.2,-7.0,34.224041,-118.392921
62287,W7190,8572,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,33.8482,-118.3055
62288,VAL01,2314,Solar Photovoltaic,100.995824,143.772897,0,0,10.2,-7.0,34.90422,-118.384341
62378,VSCFW,342,Solar Photovoltaic,1.45317733,2.06867478,0,0,10.2,-7.0,34.277355,-118.429836
62578,SLPV1,19,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,37.711995,-122.150665
62611,HELIX,1059,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,32.753281,-117.035241
62649,SFDK,2116,Solar Photovoltaic,5.72188574,8.14540696,0,0,10.2,-7.0,38.132245,-122.231965
62655,HLS,1567,Solar Photovoltaic,6.90259232,9.82620522,0,0,10.2,-7.0,40.373,-120.262
62687,RPNPA,2116,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.160858,-122.214014
62687,RPNPB,2116,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.160858,-122.214014
62687,RPNPC,2116,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,38.160858,-122.214014
62688,MFARM,8739,Solar Photovoltaic,2.81553108,4.00805739,0,0,10.2,-7.0,37.228736,-121.738616
62690,GFARM,1241,Solar Photovoltaic,1.54400091,2.19796696,0,0,10.2,-7.0,37.269039,-121.861079
62732,SSPAI,1188,Solar Photovoltaic,1.18070658,1.68079826,0,0,10.2,-7.0,37.411011,-122.148864
62987,GHSP,2246,Solar Photovoltaic,1.27153016,1.81009044,0,0,10.2,-7.0,32.816542,-116.999589
63054,CALTR,1553,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,35.141374,-117.965748
63078,EGCRK,241,Solar Photovoltaic,2.7247075,3.87876522,0,0,10.2,-7.0,35.214023,-119.39522
63204,HLS,2402,Solar Photovoltaic,1.81647166,2.58584348,0,0,10.2,-7.0,36.140764,-119.566896
63303,AISP,446,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,33.878585,-117.99608
63361,MIP2T,1796,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,37.734761,-121.508945
63363,NBS,2169,Solar Photovoltaic,0.908235832,1.29292174,0,0,10.2,-7.0,37.894817,-121.24891
63376,PPHS,562,Solar Photovoltaic,1.089883,1.55150609,0,0,10.2,-7.0,34.57654,-117.58281
63385,CA135,8009,Solar Photovoltaic,3.17882541,4.52522609,0,0,10.2,-7.0,34.433332,-118.510837
63455,INV1,1423,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.353675,-119.400823
63455,INV2,1423,Solar Photovoltaic,0.454117916,0.64646087,0,0,10.2,-7.0,36.353675,-119.400823
63486,DA04,649,Solar Photovoltaic,1.54400091,2.19796696,0,0,10.2,-7.0,36.616,-121.636
63493,SIAD,1577,Solar Photovoltaic,2.27058958,3.23230435,0,0,10.2,-7.0,40.15006,-120.123352
63516,CACTY,1553,Solar Photovoltaic,1.72564808,2.45655131,0,0,10.2,-7.0,35.157,-117.981
63630,AVHS,17,Solar Photovoltaic,0.999059415,1.42221391,0,0,10.2,-7.0,37.662431,-121.874678
63651,5812,1418,Solar Photovoltaic,3.63294333,5.17168696,0,0,10.2,-7.0,35.780407,-119.30875
63674,DEDEA,2380,Solar Photovoltaic,0.817412249,1.16362957,0,0,10.2,-7.0,34.013113,-118.241894
63928,6701,8704,Solar Photovoltaic,1.36235375,1.93938261,0,0,10.2,-7.0,38.38867,-121.93864
